Gene.ID	log2FoldChange	padj	Bnapus_gene_name	Bnapus_gene_symbol	Bnapus_position	Bnapus_description	Athaliana_gene	Athaliana_gene_symbol	Athaliana_position	Athaliana_description	pident	evalue	bitscore	top2_bitscore_diff	GO_id	INTERPRO_id
GSBRNA2T00000906001	1.676208281	0.004641136	CDY08900	BnaC08g11300D	supercontig:AST_PRJEB5043_v1:LK031990:360596:361957:1	BnaC08g11300D protein	AT4G18220	PUP21	chromosome:TAIR10:4:10078638:10080362:1	Probable purine permease 9	87.16	0	752	39	NA	IPR004853
GSBRNA2T00000930001	-2.530418325	0.030443991	CDY08910	BnaC08g11400D	supercontig:AST_PRJEB5043_v1:LK031990:464583:468213:-1	BnaC08g11400D protein	AT4G24190	HSP90-7	chromosome:TAIR10:4:12551552:12556058:-1	Endoplasmin homolog	91.828	0	2518	NA	GO:0005524;GO:0006457;GO:0006950;GO:0051082	IPR001404;IPR003594;IPR015566;IPR019805;IPR020568;IPR020575
GSBRNA2T00000982001	-1.652700511	3.53e-05	CDY08947	BnaC08g11770D	supercontig:AST_PRJEB5043_v1:LK031990:664683:666263:-1	BnaC08g11770D protein	AT4G24770	CP31A	chromosome:TAIR10:4:12765761:12768239:-1	31 kDa ribonucleoprotein, chloroplastic	87.986	0	695	NA	GO:0000166;GO:0003676	IPR000504;IPR012677
GSBRNA2T00000984001	-1.359417113	0.053005909	CDY08949	BnaC08g11790D	supercontig:AST_PRJEB5043_v1:LK031990:681065:684036:-1	BnaC08g11790D protein	AT4G24810	NA	chromosome:TAIR10:4:12786488:12789782:-1	Protein kinase family protein	87.316	0	1609	465	NA	IPR004147;IPR011009
GSBRNA2T00001023001	0.95029428	0.04731765	CDY08969	BnaC08g11990D	supercontig:AST_PRJEB5043_v1:LK031990:898529:905981:1	BnaC08g11990D protein	AT4G25230	RIN2	chromosome:TAIR10:4:12923846:12929233:1	E3 ubiquitin protein ligase RIN2	92.025	0	2444	730	GO:0005515;GO:0008270	IPR001841;IPR003892;IPR013083
GSBRNA2T00001024001	4.222709952	1.81e-15	CDY08970	BnaC08g12000D	supercontig:AST_PRJEB5043_v1:LK031990:907485:909002:1	BnaC08g12000D protein	AT4G25300	NA	chromosome:TAIR10:4:12945120:12946778:1	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein	85.878	0	1114	63	GO:0016491;GO:0055114	IPR005123;IPR026992
GSBRNA2T00001027001	-2.133534391	0.004270322	CDY08973	BnaC08g12030D	supercontig:AST_PRJEB5043_v1:LK031990:928347:929464:1	BnaC08g12030D protein	AT4G25300	NA	chromosome:TAIR10:4:12945120:12946778:1	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein	86.51	0	881	14	GO:0016491;GO:0055114	IPR005123;IPR026992
GSBRNA2T00001084001	3.066357388	0.022707605	CDY08989	BnaC01g31020D	supercontig:AST_PRJEB5043_v1:LK031991:373894:375186:1	BnaC01g31020D protein	AT3G23250	MYB15	chromosome:TAIR10:3:8309209:8310910:1	Transcription factor MYB15	88.235	7.79e-174	610	NA	GO:0003677;GO:0003682	IPR001005;IPR009057;IPR017930
GSBRNA2T00001165001	2.398206206	0.000590273	CDY09031	BnaC01g30600D	supercontig:AST_PRJEB5043_v1:LK031991:839443:841842:-1	Protein DETOXIFICATION	AT3G23560	DTX19	chromosome:TAIR10:3:8453903:8456708:-1	Protein DETOXIFICATION 19	87.447	0	1615	108	GO:0006855;GO:0015238;GO:0015297;GO:0016020;GO:0055085	IPR002528
GSBRNA2T00001193001	1.037596085	0.049052972	CDY09041	BnaC08g09950D	supercontig:AST_PRJEB5043_v1:LK031992:48536:50628:1	BnaC08g09950D protein	AT4G14950	KMS1	chromosome:TAIR10:4:8545130:8548054:1	Vacuole membrane protein KMS1	88.133	0	1432	NA	NA	IPR015414
GSBRNA2T00001235001	1.19758488	0.050097378	CDY09062	BnaC08g10160D	supercontig:AST_PRJEB5043_v1:LK031992:374005:375548:1	BnaC08g10160D protein	AT4G15410	PUX5	chromosome:TAIR10:4:8814736:8816815:1	Plant UBX domain-containing protein 5	82.511	0	761	NA	GO:0005515	IPR001012;IPR009060;IPR012989
GSBRNA2T00001240001	-2.22358475	2.88e-05	CDY09067	BnaC08g10210D	supercontig:AST_PRJEB5043_v1:LK031992:406789:407893:1	BnaC08g10210D protein	AT4G15510	PPD1	chromosome:TAIR10:4:8860526:8862683:1	PPD1	89.094	0	804	NA	GO:0005509;GO:0009523;GO:0009654;GO:0015979;GO:0019898	IPR002683;IPR016123
GSBRNA2T00001243001	2.800457358	3.34e-06	CDY09068	BnaC08g10220D	supercontig:AST_PRJEB5043_v1:LK031992:429467:430897:-1	Glycosyltransferase	NA	NA	NA	NA	NA	NA	NA	NA	GO:0008152	IPR002213
GSBRNA2T00001263001	-3.413724738	0.001213927	CDY09075	BnaC08g10290D	supercontig:AST_PRJEB5043_v1:LK031992:626916:629327:1	CASP-like protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR006459;IPR006702
GSBRNA2T00001291001	-2.020364777	0.022136574	CDY09084	BnaC08g10380D	supercontig:AST_PRJEB5043_v1:LK031992:893782:897539:1	BnaC08g10380D protein	AT4G35160	NA	chromosome:TAIR10:4:16730703:16732923:-1	O-methyltransferase family protein	85.1	0	710	26	GO:0008168;GO:0008171;GO:0046983	IPR001077;IPR011991;IPR012967;IPR016461
GSBRNA2T00001302001	5.288449003	4.92e-14	CDY09091	BnaA02g05170D	supercontig:AST_PRJEB5043_v1:LK031993:25765:33089:1	BnaA02g05170D protein	AT5G20960	AAO1	chromosome:TAIR10:5:7116687:7122774:1	Indole-3-acetaldehyde oxidase	86.669	0	2641	NA	GO:0003824;GO:0005506;GO:0009055;GO:0016491;GO:0046872;GO:0050660;GO:0051536;GO:0055114	IPR000674;IPR001041;IPR002346;IPR002888;IPR005107;IPR006058;IPR008274;IPR012675;IPR016166;IPR016169;IPR016208
GSBRNA2T00001312001	2.319442197	1.58e-07	CDY09096	BnaA02g05220D	supercontig:AST_PRJEB5043_v1:LK031993:72032:74785:1	BnaA02g05220D protein	AT5G21090	LRR1	chromosome:TAIR10:5:7164560:7167351:1	Leucine-rich repeat protein 1	86.574	0	713	NA	GO:0005515	IPR001611;IPR013210;IPR025875
GSBRNA2T00001314001	1.599850503	0.000573282	CDY09097	BnaA02g05230D	supercontig:AST_PRJEB5043_v1:LK031993:80585:83162:1	BnaA02g05230D protein	AT5G21100	NA	chromosome:TAIR10:5:7168106:7170961:1	Ascorbate oxidase-like protein	82.996	0	1546	NA	GO:0005507;GO:0005576;GO:0016491;GO:0055114	IPR001117;IPR002355;IPR008972;IPR011706;IPR011707;IPR017760
GSBRNA2T00001337001	1.451625226	0.003828641	CDY09115	BnaA02g05410D	supercontig:AST_PRJEB5043_v1:LK031993:184591:187256:1	BnaA02g05410D protein	AT5G22000	RHF2A	chromosome:TAIR10:5:7277182:7280344:1	E3 ubiquitin-protein ligase RHF2A	87.856	0	767	NA	GO:0005515;GO:0008270	IPR001841;IPR013083
GSBRNA2T00001340001	0.712461965	0.035900783	CDY09117	BnaA02g05430D	supercontig:AST_PRJEB5043_v1:LK031993:195743:197932:-1	BnaA02g05430D protein	AT5G22060	ATJ2	chromosome:TAIR10:5:7303506:7305870:-1	Chaperone protein dnaJ 2	86.342	0	1375	246	GO:0005524;GO:0006457;GO:0009408;GO:0031072;GO:0051082	IPR001305;IPR001623;IPR002939;IPR008971;IPR012724;IPR018253
GSBRNA2T00001353001	2.271286218	8.2e-05	CDY09125	BnaA02g05510D	supercontig:AST_PRJEB5043_v1:LK031993:247378:248614:-1	BnaA02g05510D protein	AT5G22250	CAF1-11	chromosome:TAIR10:5:7365477:7366799:-1	Probable CCR4-associated factor 1 homolog 11	83.541	0	739	NA	GO:0003676;GO:0005634	IPR006941;IPR012337
GSBRNA2T00001358001	3.287126763	4.98e-08	CDY09130	BnaA02g05560D	supercontig:AST_PRJEB5043_v1:LK031993:264309:266305:1	BnaA02g05560D protein	AT5G22300	NIT4	chromosome:TAIR10:5:7379187:7382025:1	Bifunctional nitrilase/nitrile hydratase NIT4	86.78	0	1171	NA	GO:0006807	IPR000132;IPR003010
GSBRNA2T00001363001	-3.235241784	8.27e-05	CDY09135	BnaA02g05610D	supercontig:AST_PRJEB5043_v1:LK031993:285648:286265:-1	BnaA02g05610D protein	AT5G22390	NA	chromosome:TAIR10:5:7418095:7419335:-1	Putative uncharacterized protein	83.756	4.81e-150	531	NA	NA	IPR021410
GSBRNA2T00001367001	-2.958588778	0.001084806	CDY09139	BnaA02g05650D	supercontig:AST_PRJEB5043_v1:LK031993:301214:302307:1	BnaA02g05650D protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR006041
GSBRNA2T00001377001	3.285524284	0.000337518	CDY09147	BnaA02g05730D	supercontig:AST_PRJEB5043_v1:LK031993:344908:346129:-1	BnaA02g05730D protein	NA	NA	NA	NA	NA	NA	NA	NA	GO:0003700;GO:0043565	IPR003657
GSBRNA2T00001382001	-1.913648843	0.000167095	CDY09151	BnaA02g05770D	supercontig:AST_PRJEB5043_v1:LK031993:355548:358059:-1	BnaA02g05770D protein	AT5G22620	NA	chromosome:TAIR10:5:7517481:7520281:-1	Probable 2-carboxy-D-arabinitol-1-phosphatase	85.303	0	985	NA	GO:0003824;GO:0008152	IPR001345;IPR013078
GSBRNA2T00001383001	1.475558255	0.01195234	CDY09152	BnaA02g05780D	supercontig:AST_PRJEB5043_v1:LK031993:363508:365163:1	Arogenate dehydratase	AT5G22630	ADT5	chromosome:TAIR10:5:7524086:7526270:1	Arogenate dehydratase	85.972	0	1360	NA	GO:0004664;GO:0009094	IPR001086;IPR018528
GSBRNA2T00001389001	-0.817956784	0.028446854	CDY09158	BnaA02g05840D	supercontig:AST_PRJEB5043_v1:LK031993:393948:396765:1	BnaA02g05840D protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSBRNA2T00001400001	-1.362695865	0.001045015	CDY09168	BnaA02g05940D	supercontig:AST_PRJEB5043_v1:LK031993:435993:440193:-1	Probable alanine--tRNA ligase, chloroplastic	AT5G22800	EMB86	chromosome:TAIR10:5:7615747:7620278:-1	Alanyl-tRNA synthetase, class IIc	85.153	0	2972	NA	GO:0000166;GO:0003676;GO:0004813;GO:0005524;GO:0005737;GO:0006419;GO:0043039	IPR002318;IPR003156;IPR012947;IPR018162;IPR018163;IPR018164;IPR018165
GSBRNA2T00001407001	-2.619454632	6.91e-05	CDY09174	BnaA02g06000D	supercontig:AST_PRJEB5043_v1:LK031993:477058:480098:-1	BnaA02g06000D protein	NA	NA	NA	NA	NA	NA	NA	NA	GO:0006508;GO:0008236	IPR008758
GSBRNA2T00001422001	-1.176145862	0.047670893	CDY09186	BnaA02g06120D	supercontig:AST_PRJEB5043_v1:LK031993:555846:557800:-1	BnaA02g06120D protein	AT5G60750	NA	chromosome:TAIR10:5:24430830:24433394:1	CAAX amino terminal protease family protein	88.235	0	1238	NA	GO:0016020	IPR003675
GSBRNA2T00001429001	3.43924713	0.002599179	CDY09190	BnaA02g06160D	supercontig:AST_PRJEB5043_v1:LK031993:580990:585269:1	BnaA02g06160D protein	AT5G60700	NA	chromosome:TAIR10:5:24402129:24404956:-1	Putative uncharacterized protein	87.732	0	3238	NA	NA	NA
GSBRNA2T00001435001	2.399507707	0.017115946	CDY09193	BnaA02g06190D	supercontig:AST_PRJEB5043_v1:LK031993:670203:673492:1	Protein disulfide-isomerase	AT5G60640	PDIL1-4	chromosome:TAIR10:5:24371007:24374038:-1	Protein disulfide-isomerase	86.65	0	1740	NA	GO:0005783;GO:0006662;GO:0009055;GO:0015035;GO:0016853;GO:0045454	IPR005746;IPR005788;IPR005792;IPR012336;IPR013766;IPR017937
GSBRNA2T00001457001	0.776101909	0.044387595	CDY09209	BnaA02g06350D	supercontig:AST_PRJEB5043_v1:LK031993:741832:747086:-1	BnaA02g06350D protein	AT5G60410	ATSIZ1	chromosome:TAIR10:5:24294890:24301138:1	DNA-binding protein with MIZ/SP-RING zinc finger, PHD-finger and SAP domain	89.203	0	1456	NA	GO:0003676;GO:0005515;GO:0008270	IPR001965;IPR003034;IPR004181;IPR011011;IPR013083;IPR019787
GSBRNA2T00001461001	2.729647291	0.007044019	CDY09212	BnaA02g06380D	supercontig:AST_PRJEB5043_v1:LK031993:754255:757192:-1	BnaA02g06380D protein	AT5G60370	NA	chromosome:TAIR10:5:24282790:24285054:1	Exonuclease V, chloroplastic	82.506	0	1064	NA	NA	IPR019190
GSBRNA2T00001465001	1.2282461	0.001941268	CDY09216	BnaA02g06420D	supercontig:AST_PRJEB5043_v1:LK031993:767219:769641:-1	BnaA02g06420D protein	AT5G60360	AALP	chromosome:TAIR10:5:24279660:24282482:1	Thiol protease aleurain	88.497	0	1301	516	GO:0006508;GO:0008234	IPR000169;IPR000668;IPR013128;IPR013201;IPR025660;IPR025661
GSBRNA2T00001495001	-2.232844915	1.42e-06	CDY09241	BnaA02g06670D	supercontig:AST_PRJEB5043_v1:LK031993:910365:910848:-1	Histone H2B	AT5G59910	HTB4	chromosome:TAIR10:5:24126877:24128162:1	Histone H2B	85.856	5.72e-118	424	80	GO:0000786;GO:0003677;GO:0005634;GO:0006334;GO:0046982	IPR000558;IPR007125;IPR009072
GSBRNA2T00001497001	-1.867148852	1.41e-05	CDY09243	BnaA02g06690D	supercontig:AST_PRJEB5043_v1:LK031993:919270:920079:1	Histone H2A	AT5G59870	HTA6	chromosome:TAIR10:5:24115354:24116220:-1	Probable histone H2A.7	86.093	9.71e-136	483	NA	GO:0000786;GO:0003677;GO:0005634;GO:0006334;GO:0046982	IPR002119;IPR007125;IPR009072
GSBRNA2T00001506001	5.653289647	7.09e-09	CDY09252	BnaA02g06780D	supercontig:AST_PRJEB5043_v1:LK031993:931716:932189:-1	BnaA02g06780D protein	AT5G59820	ZAT12	chromosome:TAIR10:5:24102814:24103794:1	Zinc finger protein ZAT12	84.76	1.04e-130	466	NA	GO:0005622;GO:0008270	IPR007087;IPR015880
GSBRNA2T00001514001	6.835945844	2.17e-05	CDY09258	BnaC03g62880D	supercontig:AST_PRJEB5043_v1:LK031994:62723:63685:1	BnaC03g62880D protein	AT4G18830	OFP5	chromosome:TAIR10:4:10336566:10338674:1	Transcription repressor OFP5	83.556	6.25e-106	385	NA	NA	IPR006458
GSBRNA2T00001515001	4.461774268	4.23e-08	CDY09259	BnaC03g62890D	supercontig:AST_PRJEB5043_v1:LK031994:64364:65923:-1	BnaC03g62890D protein	AT4G18880	HSFA4A	chromosome:TAIR10:4:10347479:10349902:-1	Heat stress transcription factor A-4a	85.39	0	634	NA	GO:0003700;GO:0005634;GO:0043565	IPR000232;IPR011991;IPR026831
GSBRNA2T00001547001	-1.484778715	0.012071377	CDY09271	BnaC03g63010D	supercontig:AST_PRJEB5043_v1:LK031994:228780:229833:1	BnaC03g63010D protein	AT4G19100	PAM68	chromosome:TAIR10:4:10453415:10454515:1	PAM68	87.433	5.93e-179	627	NA	NA	IPR021855
GSBRNA2T00001552001	-2.512951317	0.000508141	CDY09274	BnaC03g63040D	supercontig:AST_PRJEB5043_v1:LK031994:245351:249595:-1	BnaC03g63040D protein	AT4G19120	ERD3	chromosome:TAIR10:4:10460295:10464238:-1	Probable methyltransferase PMT21	88.384	0	2124	NA	GO:0008168	IPR004159
GSBRNA2T00001566001	1.183864518	0.005008759	CDY09281	BnaC03g63110D	supercontig:AST_PRJEB5043_v1:LK031994:336633:338543:1	BnaC03g63110D protein	AT4G19200	NA	chromosome:TAIR10:4:10498748:10500809:1	At4g19200	79.159	5.9e-94	344	NA	NA	NA
GSBRNA2T00001577001	-1.506384872	0.002126598	CDY09287	BnaC03g63170D	supercontig:AST_PRJEB5043_v1:LK031994:381751:385490:-1	Pectin acetylesterase	AT4G19410	NA	chromosome:TAIR10:4:10582021:10585758:-1	Pectin acetylesterase	90.221	0	1535	NA	NA	IPR004963
GSBRNA2T00001618001	-1.497305655	0.030118858	CDY09312	BnaC03g63420D	supercontig:AST_PRJEB5043_v1:LK031994:722293:724033:1	Peptidylprolyl isomerase	AT4G19830	FKBP17-1	chromosome:TAIR10:4:10772335:10774087:-1	Peptidyl-prolyl cis-trans isomerase FKBP17-1, chloroplastic	89.377	0	686	NA	GO:0006457	IPR001179;IPR023566
GSBRNA2T00001674001	-3.286793276	2.31e-06	CDY17540	BnaC01g26640D	supercontig:AST_PRJEB5043_v1:LK032075:87217:89022:1	BnaC01g26640D protein	AT3G43720	LTPG2	chromosome:TAIR10:3:15615391:15617149:-1	Non-specific lipid transfer protein GPI-anchored 2	80.817	3.58e-121	435	NA	NA	IPR016140
GSBRNA2T00001732001	-1.880900753	1.11e-06	CDY17556	BnaC01g26800D	supercontig:AST_PRJEB5043_v1:LK032075:516818:518232:1	BnaC01g26800D protein	AT1G54780	TLP18.3	chromosome:TAIR10:1:20439383:20441159:1	TLP18.3	86.195	0	920	NA	NA	IPR007621
GSBRNA2T00001794001	-1.122055127	0.047204328	CDY17592	BnaA06g34110D	supercontig:AST_PRJEB5043_v1:LK032076:303:4989:-1	BnaA06g34110D protein	AT2G02480	STI	chromosome:TAIR10:2:660655:665635:1	Protein STICHEL	89.972	0	3212	1913	GO:0003677;GO:0003887;GO:0005524;GO:0006260;GO:0009360	IPR008921;IPR012763;IPR022754
GSBRNA2T00001801001	2.398927553	2.35e-12	CDY17597	BnaA06g34160D	supercontig:AST_PRJEB5043_v1:LK032076:39601:42098:-1	BnaA06g34160D protein	AT2G02390	ATGSTZ1	chromosome:TAIR10:2:628730:631165:1	glutathione S-transferase zeta 1	87.832	0	752	114	GO:0003824;GO:0005515;GO:0005737;GO:0009072	IPR004045;IPR005955;IPR010987;IPR012336;IPR017933
GSBRNA2T00001802001	1.444593938	0.012711049	CDY17598	BnaA06g34170D	supercontig:AST_PRJEB5043_v1:LK032076:42515:44239:-1	BnaA06g34170D protein	AT2G02370	NA	chromosome:TAIR10:2:621180:623285:1	At2g02370/T16F16.16	86.538	0	1014	NA	NA	IPR015414
GSBRNA2T00001804001	3.053293123	0.000204714	CDY17600	BnaA06g34190D	supercontig:AST_PRJEB5043_v1:LK032076:49427:50729:1	BnaA06g34190D protein	AT2G02240	MEE66	chromosome:TAIR10:2:592160:593724:-1	F-box protein At2g02240	80.4	1.42e-171	603	464	GO:0005515	IPR001810;IPR025886
GSBRNA2T00001824001	-1.471250517	0.024604887	CDY17615	BnaA06g34340D	supercontig:AST_PRJEB5043_v1:LK032076:124248:128852:-1	BnaA06g34340D protein	AT2G02070	IDD5	chromosome:TAIR10:2:505375:510781:1	Protein indeterminate-domain 5, chloroplastic	92.476	0	1170	560	GO:0003676;GO:0005622;GO:0008270	IPR007087;IPR013087;IPR015880
GSBRNA2T00001829001	2.813522998	0.004676218	CDY17619	BnaA06g34380D	supercontig:AST_PRJEB5043_v1:LK032076:146856:149729:-1	BnaA06g34380D protein	AT2G02040	NPF8.3	chromosome:TAIR10:2:487398:489941:1	Protein NRT1/ PTR FAMILY 8.3	88.711	0	2054	1562	GO:0005215;GO:0006810;GO:0006857;GO:0016020	IPR000109;IPR016196;IPR018456
GSBRNA2T00001837001	-1.40766438	0.009017782	CDY17624	BnaA06g34430D	supercontig:AST_PRJEB5043_v1:LK032076:191323:194621:-1	BnaA06g34430D protein	AT2G01910	MAP65-6	chromosome:TAIR10:2:417427:420588:1	65-kDa microtubule-associated protein 6	90.104	0	2372	937	GO:0000226;GO:0000910;GO:0008017	IPR007145
GSBRNA2T00001839001	2.456520374	5.16e-08	CDY17626	BnaA06g34450D	supercontig:AST_PRJEB5043_v1:LK032076:203192:208510:1	Purple acid phosphatase	AT2G01890	PAP8	chromosome:TAIR10:2:396768:398566:-1	Purple acid phosphatase 8	87.302	0	1149	NA	GO:0016787	IPR004843
GSBRNA2T00001840001	3.04529194	0.000276275	CDY17627	BnaA06g34460D	supercontig:AST_PRJEB5043_v1:LK032076:209070:212669:1	Purple acid phosphatase	AT2G01880	PAP7	chromosome:TAIR10:2:391421:394184:-1	Purple acid phosphatase 7	88.335	0	1127	NA	GO:0016787	IPR004843
GSBRNA2T00001843001	1.326781015	0.001901541	CDY17630	BnaA06g34490D	supercontig:AST_PRJEB5043_v1:LK032076:216065:218417:-1	Xyloglucan endotransglucosylase/hydrolase	AT2G01850	XTH27	chromosome:TAIR10:2:385171:387478:1	Probable xyloglucan endotransglucosylase/hydrolase protein 27	88.036	0	1186	NA	GO:0005618;GO:0005975;GO:0006073;GO:0016762;GO:0048046	IPR000757;IPR008985;IPR010713;IPR013320;IPR016455
GSBRNA2T00001848001	1.097376231	0.050864677	CDY17634	BnaA06g34530D	supercontig:AST_PRJEB5043_v1:LK032076:254387:259746:-1	BnaA06g34530D protein	AT2G01170	BAT1	chromosome:TAIR10:2:102211:104515:-1	Amino-acid permease BAT1	88.363	0	1218	NA	GO:0003333;GO:0003824;GO:0015171;GO:0016020	IPR000326;IPR002293
GSBRNA2T00001853001	-1.148501544	0.040810467	CDY17639	BnaA06g34580D	supercontig:AST_PRJEB5043_v1:LK032076:278151:281923:1	BnaA06g34580D protein	AT2G01750	MAP70-3	chromosome:TAIR10:2:328025:332872:1	Microtubule-associated protein 70-3	88.319	0	2063	663	NA	IPR009768
GSBRNA2T00001868001	1.775072207	0.00078745	CDY17653	BnaA06g34720D	supercontig:AST_PRJEB5043_v1:LK032076:373181:374774:1	BnaA06g34720D protein	AT2G01670	NUDT17	chromosome:TAIR10:2:296365:298215:-1	Nudix hydrolase 17, mitochondrial	91.621	0	760	301	GO:0016787	IPR000086;IPR015797;IPR020084
GSBRNA2T00001874001	-1.530291942	0.000223561	CDY17659	BnaA06g34780D	supercontig:AST_PRJEB5043_v1:LK032076:410403:411480:-1	BnaA06g34780D protein	NA	NA	NA	NA	NA	NA	NA	NA	GO:0000785;GO:0000786;GO:0003677;GO:0005634;GO:0006334	IPR000116;IPR005818;IPR011991;IPR017956;IPR020478
GSBRNA2T00001876001	-3.870705986	0.000198519	CDY17661	BnaA06g34800D	supercontig:AST_PRJEB5043_v1:LK032076:419507:420070:1	BnaA06g34800D protein	AT2G01580	NA	chromosome:TAIR10:2:265022:265948:-1	At2g01580	82.985	1.62e-78	292	NA	NA	NA
GSBRNA2T00001878001	-1.042824527	0.002259413	CDY17662	BnaA06g34810D	supercontig:AST_PRJEB5043_v1:LK032076:443358:445554:1	BnaA06g34810D protein	AT2G01570	RGA	chromosome:TAIR10:2:255247:257568:-1	DELLA protein RGA	86.9	0	1282	264	NA	IPR005202;IPR021914
GSBRNA2T00001888001	1.108077741	0.050092951	CDY17669	BnaA06g34880D	supercontig:AST_PRJEB5043_v1:LK032076:512802:516465:-1	BnaA06g34880D protein	AT2G01480	NA	chromosome:TAIR10:2:216605:220989:1	O-fucosyltransferase family protein	90.451	0	2235	816	NA	IPR019378
GSBRNA2T00001901001	1.831716707	0.016151892	CDY17681	BnaA06g35000D	supercontig:AST_PRJEB5043_v1:LK032076:564986:566289:-1	BnaA06g35000D protein	AT2G01340	At17.1	chromosome:TAIR10:2:163954:165290:1	At2g01340	82.982	8.31e-163	573	NA	NA	IPR025322
GSBRNA2T00001924001	1.157487536	0.016121117	CDY17701	BnaA06g35200D	supercontig:AST_PRJEB5043_v1:LK032076:653182:657091:-1	BnaA06g35200D protein	AT1G03370	NA	chromosome:TAIR10:1:830550:835411:1	C2 and GRAM domain-containing protein At1g03370	87.074	0	3437	NA	GO:0005515	IPR000008;IPR004182;IPR008973;IPR018029;IPR020477
GSBRNA2T00001934001	5.123384932	2.68e-07	CDY17709	BnaA06g35280D	supercontig:AST_PRJEB5043_v1:LK032076:682943:683934:-1	BnaA06g35280D protein	AT5G47740	NA	chromosome:TAIR10:5:19338511:19339775:1	Adenine nucleotide alpha hydrolases-like superfamily protein	84.375	0	710	NA	GO:0006950	IPR006016;IPR014729
GSBRNA2T00001952001	-1.988391771	0.002938509	CDY17727	BnaA06g35460D	supercontig:AST_PRJEB5043_v1:LK032076:737384:737828:1	Cysteine proteinase inhibitor	NA	NA	NA	NA	NA	NA	NA	NA	GO:0004869	IPR000010;IPR020381;IPR027214
GSBRNA2T00001957001	3.656795478	5.55e-05	CDY17732	BnaC08g21400D	supercontig:AST_PRJEB5043_v1:LK032077:19671:20278:1	BnaC08g21400D protein	AT3G49845	NA	chromosome:TAIR10:3:18487411:18488298:1	WIH3	84.17	4.41e-63	241	NA	NA	NA
GSBRNA2T00001998001	-1.779104107	0.000646345	CDY17754	BnaC08g21620D	supercontig:AST_PRJEB5043_v1:LK032077:364251:370471:-1	BnaC08g21620D protein	AT3G50240	KIN4B	chromosome:TAIR10:3:18623254:18628914:-1	Kinesin-like protein KIN-4B	88.453	0	3674	NA	GO:0003777;GO:0005524;GO:0005875;GO:0007018	IPR001752;IPR019821
GSBRNA2T00002000001	2.000568455	2.6e-05	CDY17756	BnaC08g21640D	supercontig:AST_PRJEB5043_v1:LK032077:380662:381327:1	BnaC08g21640D protein	NA	NA	NA	NA	NA	NA	NA	NA	GO:0003677;GO:0003700	IPR001471;IPR016177
GSBRNA2T00002062001	-3.407855475	0.000120463	CDY17793	BnaC08g22010D	supercontig:AST_PRJEB5043_v1:LK032077:715475:716363:1	BnaC08g22010D protein	NA	NA	NA	NA	NA	NA	NA	NA	GO:0004861;GO:0005634;GO:0007050	IPR003175;IPR016701
GSBRNA2T00002067001	-1.688098162	0.00101517	CDY17796	BnaC08g04100D	supercontig:AST_PRJEB5043_v1:LK032078:15830:19704:1	BnaC08g04100D protein	AT1G47900	FPP6	chromosome:TAIR10:1:17647144:17651425:-1	Filament-like plant protein 6	86.696	0	1002	NA	NA	IPR008587;IPR009053
GSBRNA2T00002072001	-2.143415215	0.006005512	CDY17799	BnaC08g04130D	supercontig:AST_PRJEB5043_v1:LK032078:50453:60073:1	BnaC08g04130D protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GSBRNA2T00002090001	-2.282281379	0.000209296	CDY17812	BnaC08g04260D	supercontig:AST_PRJEB5043_v1:LK032078:112064:114709:-1	BnaC08g04260D protein	AT1G47740	NA	chromosome:TAIR10:1:17566511:17569297:1	PPPDE putative thiol peptidase family protein	89.598	0	1070	NA	NA	IPR008580
GSBRNA2T00002169001	2.559704792	1.87e-05	CDY17845	BnaC04g03740D	supercontig:AST_PRJEB5043_v1:LK032079:2548:7211:-1	BnaC04g03740D protein	AT2G44450	BGLU15	chromosome:TAIR10:2:18342077:18343849:1	Beta-glucosidase 15	90.164	0	1978	413	GO:0003824;GO:0005975	IPR001360;IPR013781;IPR017853;IPR018120
GSBRNA2T00002171001	5.164786965	0.000907485	CDY17847	BnaC04g03720D	supercontig:AST_PRJEB5043_v1:LK032079:25587:28539:-1	BnaC04g03720D protein	NA	NA	NA	NA	NA	NA	NA	NA	GO:0003824;GO:0005975	IPR001360;IPR013781;IPR017853;IPR018120
GSBRNA2T00002184001	1.053127784	0.050791894	CDY17852	BnaC04g03670D	supercontig:AST_PRJEB5043_v1:LK032079:61501:63080:-1	BnaC04g03670D protein	NA	NA	NA	NA	NA	NA	NA	NA	GO:0005515;GO:0008270	IPR001841;IPR013083
GSBRNA2T00002189001	2.309453302	0.028481468	CDY17855	BnaC04g03640D	supercontig:AST_PRJEB5043_v1:LK032079:83940:84668:1	BnaC04g03640D protein	AT2G44370	NA	chromosome:TAIR10:2:18321951:18323121:-1	At2g44370	83.245	0	665	280	GO:0047134;GO:0055114	IPR011424
